Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-08 23:38:43,29.2,57.8,9.1,30.0
2025-06-08 23:38:45,29.2,58.0,9.1,30.0
2025-06-08 23:38:47,29.2,58.1,9.1,30.0
