Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-08 23:34:24,28.3,59.6,9.1,30.0
2025-06-08 23:34:26,28.3,59.9,8.99,30.0
2025-06-08 23:34:28,28.3,60.2,8.99,30.0
2025-06-08 23:34:30,28.4,60.3,9.1,30.0
