Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-06 20:17:47,28.9,59.8,0.0,37.59
2025-06-06 20:17:49,28.9,59.9,79.97,39.13
2025-06-06 20:17:51,28.9,59.9,79.97,36.39
2025-06-06 20:17:53,28.9,59.9,79.97,39.28
2025-06-06 20:17:55,28.9,59.8,79.97,36.17
