Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-07 11:57:41,26.8,65.0,0.0,36.7
2025-06-07 11:57:43,26.9,65.0,280.93,37.01
2025-06-07 11:57:45,26.9,65.0,169.13,36.6
2025-06-07 11:57:47,26.9,65.0,168.73,37.4
2025-06-07 11:57:49,26.9,64.9,167.47,35.24
2025-06-07 11:57:51,26.9,64.9,280.82,34.34
