Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-09 10:08:42,25.6,65.1,-1.0,44.28
2025-06-09 10:08:44,25.6,65.2,29.22,37.95
2025-06-09 10:08:46,25.6,65.4,-1.0,39.66
2025-06-09 10:08:48,25.6,65.4,6.8,41.26
2025-06-09 10:08:50,25.6,65.6,8.67,41.68
2025-06-09 10:08:52,25.6,65.3,4.23,41.02
2025-06-09 10:08:54,25.6,65.2,17.34,42.73
2025-06-09 10:08:56,25.6,65.2,15.76,39.87
2025-06-09 10:08:58,25.6,65.0,25.45,39.58
