Tiempo,Temperatura (°C),Humedad (%),Distancia (cm),Ruido (dB)
2025-06-09 01:32:29,28.3,58.0,7.02,40.5
2025-06-09 01:32:31,28.3,57.9,7.12,39.58
2025-06-09 01:32:33,28.3,57.9,7.12,40.7
2025-06-09 01:32:35,28.3,57.9,7.02,39.36
2025-06-09 01:32:37,28.3,57.9,7.12,40.89
2025-06-09 01:32:39,28.3,57.9,7.02,42.67
